episode,reward,action_entropy,z_norm,actions
158,-235.1290322580645,0.8888610601425171,1.9061903953552246,"Counter({0: 14, 3: 6, 1: 5, 2: 4})"
159,-238.47142857142856,0.8892086744308472,2.0321947619318963,"Counter({0: 21, 2: 8, 1: 7, 3: 4})"
160,-223.7311827956989,0.9377599358558655,2.0597513013415867,"Counter({0: 26, 1: 9, 2: 7, 3: 3})"
161,-224.88717948717948,0.9192532896995544,1.9648397094325016,"Counter({0: 25, 3: 8, 1: 4, 2: 1})"
162,-231.17948717948718,0.9302862882614136,1.9555681065509194,"Counter({0: 23, 1: 6, 3: 5, 2: 4})"
163,-218.35714285714286,0.9745696187019348,1.9560253592424615,"Counter({0: 24, 2: 8, 1: 6, 3: 5})"
164,-247.63440860215053,0.8940839767456055,2.007531747673497,"Counter({0: 17, 2: 6, 1: 6, 3: 4})"
165,-226.2142857142857,0.850809633731842,1.7129969508559615,"Counter({0: 14, 1: 7, 3: 6})"
166,-231.8279569892473,0.9931235313415527,1.9616581656430896,"Counter({0: 22, 1: 7, 2: 5, 3: 4})"
167,-231.15384615384616,0.9668824672698975,1.9125857527663068,"Counter({0: 21, 1: 10, 2: 9, 3: 1})"
168,-226.88095238095235,0.9280790686607361,1.815086810125245,"Counter({0: 21, 1: 8, 3: 5, 2: 2})"
169,-243.1428571428571,0.9194068908691406,1.8983355729203475,"Counter({0: 20, 2: 8, 3: 5, 1: 5})"
170,-222.34871794871793,0.9225300550460815,2.0469239374686934,"Counter({0: 15, 1: 10, 2: 2, 3: 2})"
171,-232.6153846153846,0.8936336040496826,1.9726184678800178,"Counter({0: 14, 1: 10, 2: 7, 3: 2})"
172,-240.84615384615387,0.8946062326431274,2.1123998823918795,"Counter({0: 21, 2: 8, 1: 5, 3: 4})"
173,-234.56410256410257,0.9067401885986328,1.800242537801916,"Counter({0: 16, 1: 8, 2: 5, 3: 4})"
174,-233.6153846153846,0.9548904299736023,2.052745543028179,"Counter({0: 22, 1: 6, 3: 6, 2: 4})"
175,-223.0806451612903,1.0816035270690918,1.7967903017997742,"Counter({0: 13, 1: 9, 2: 6, 3: 3})"
176,-227.19354838709677,1.031898856163025,1.984633594751358,"Counter({0: 12, 3: 7, 1: 5, 2: 4})"
177,-233.2,0.8577129244804382,2.077209952630495,"Counter({0: 23, 1: 6, 3: 6, 2: 3})"
178,-224.33333333333331,1.0809826850891113,2.030926823616028,"Counter({0: 10, 3: 6, 2: 6, 1: 5})"
179,-229.34408602150535,1.0526841878890991,1.9117688152097887,"Counter({0: 15, 1: 7, 3: 5, 2: 4})"
180,-234.32820512820513,0.9198792576789856,1.8975023870114927,"Counter({0: 12, 1: 9, 3: 3, 2: 3})"
181,-235.25128205128206,0.8971604108810425,2.100527180565728,"Counter({0: 20, 1: 8, 3: 5, 2: 3})"
182,-250.05128205128204,0.9781498908996582,1.876868520027552,"Counter({0: 19, 2: 8, 1: 8, 3: 4})"
183,-208.4102564102564,1.0906847715377808,2.089198684692383,"Counter({0: 13, 1: 11, 2: 4, 3: 2})"
184,-197.54301075268816,1.2624801397323608,1.9168746163768153,"Counter({0: 12, 1: 8, 2: 6, 3: 5})"
185,-221.56410256410257,1.1149011850357056,1.9974906941254933,"Counter({0: 20, 1: 6, 3: 6, 2: 4})"
186,-208.21505376344084,1.333416223526001,1.9195694979280233,"Counter({0: 13, 3: 7, 2: 6, 1: 6})"
187,-201.04838709677418,1.3258627653121948,2.0553637703259784,"Counter({0: 9, 1: 8, 2: 7, 3: 6})"
188,-213.6236559139785,1.2950106859207153,1.8360188169912859,"Counter({2: 8, 0: 6, 3: 5, 1: 3})"
189,-197.76344086021504,1.305368185043335,1.8320458843594505,"Counter({3: 7, 2: 7, 1: 5, 0: 2})"
190,-194.0,1.1344894170761108,1.887784787586757,"Counter({3: 8, 1: 7, 2: 4, 0: 2})"
191,-50.0,0.9991722106933594,2.059988244374593,"Counter({1: 9, 2: 4, 3: 2})"
192,-47.0,0.8605509400367737,1.847048819065094,"Counter({1: 9, 2: 5, 3: 3, 0: 1})"
193,-50.0,0.9548115134239197,2.2325783014297484,"Counter({1: 10, 2: 3, 3: 2})"
194,-50.0,1.1330068111419678,2.0105569044748943,"Counter({1: 8, 2: 5, 3: 2})"
195,-50.0,1.117279291152954,1.7424011071523031,"Counter({3: 7, 1: 5, 2: 3})"
196,-50.0,1.1097463369369507,1.9410785555839538,"Counter({2: 6, 3: 5, 1: 4})"
197,-50.0,1.1059538125991821,1.7742324749628702,"Counter({2: 6, 1: 5, 3: 4})"
198,-50.0,1.1267951726913452,1.8028130054473877,"Counter({3: 6, 1: 6, 2: 3})"
199,-47.0,1.0830339193344116,2.113230277191509,"Counter({1: 8, 2: 7, 3: 6, 0: 1})"
200,-50.0,1.2539864778518677,2.1923296133677166,"Counter({1: 8, 2: 4, 3: 3})"
201,-50.0,1.2227545976638794,1.8874159097671508,"Counter({3: 7, 1: 4, 2: 4})"
202,-44.0,1.0744973421096802,1.9643495058019955,"Counter({1: 10, 2: 9, 3: 3, 0: 2})"
203,-191.0,1.1400686502456665,2.1244438262212846,"Counter({1: 8, 3: 6, 2: 4, 0: 3})"
204,-188.0,1.1169999837875366,1.8693745273810167,"Counter({1: 11, 2: 7, 3: 4, 0: 4})"
205,-162.4516129032258,1.1691107749938965,1.9979860864836594,"Counter({0: 12, 1: 9, 3: 5, 2: 3})"
206,-180.74358974358975,1.1758017539978027,2.075357721402095,"Counter({3: 9, 0: 8, 1: 5, 2: 4})"
207,-166.53846153846155,1.2418127059936523,2.1995076735814414,"Counter({0: 11, 1: 9, 2: 8, 3: 5})"
208,-191.0,1.0764356851577759,1.8931395156042916,"Counter({3: 7, 1: 7, 2: 4, 0: 3})"
